Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,,Samsung,SM841 mSATA 128GB,517,75.1,559,https://ssd.userbenchmark.com/SpeedTest/6657/SAMSUNG-SSD-SM841-mSATA-128GB
SSD,,Liteonit,LCM-256M3S 256GB,518,75.1,556,https://ssd.userbenchmark.com/SpeedTest/5988/LITEONIT-LCM-256M3S
SSD,HDTS724EZSTA,Toshiba,Q300 240GB,519,75.1,3208,https://ssd.userbenchmark.com/SpeedTest/35974/TOSHIBA-Q300
SSD,SD5SB2-512G,SanDisk,X100 512GB,520,74.9,33,https://ssd.userbenchmark.com/SpeedTest/21973/SanDisk-SD5SB2512G
SSD,,Liteonit,LAT-256M3S 256GB,521,74.9,382,https://ssd.userbenchmark.com/SpeedTest/9087/LITEONIT-LAT-256M3S
SSD,VTX450-25SAT3-128G,OCZ,Vertex 450 128GB,522,74.6,811,https://ssd.userbenchmark.com/OCZ-Vertex-450-128GB/Rating/1896
SSD,,Samsung,MZNTE512HMJH-000SO 512GB,523,74.6,220,https://ssd.userbenchmark.com/SpeedTest/7215/SAMSUNG-MZNTE512HMJH-000SO
SSD,2DP99AA#ABC,HP,S700 500GB,524,74.6,2395,https://ssd.userbenchmark.com/SpeedTest/337629/HP-SSD-S700-500GB
SSD,SD7SB3Q-128G-1002,SanDisk,X300s Non-Secure 128GB,525,74.5,1021,https://ssd.userbenchmark.com/SpeedTest/21087/SanDisk-SD7SB3Q128G1002
SSD,VTX3-25SAT3-256G,OCZ,Vertex 3 256GB,526,74.5,45,https://ssd.userbenchmark.com/SpeedTest/5486/OCZ-VERTEX3
SSD,CSSD-P128GBP-BK,Corsair,Performance Pro 128GB,527,74.5,206,https://ssd.userbenchmark.com/SpeedTest/5273/Corsair-Performance-Pro
SSD,,Liteonit,LMT-128L9M-11 MSATA 128GB,528,74.3,287,https://ssd.userbenchmark.com/SpeedTest/12669/LITEONIT-LMT-128L9M-11-MSATA-128GB
SSD,SH103S3/120G,Kingston,HyperX 3K 120GB,529,74.2,32683,https://ssd.userbenchmark.com/Kingston-HyperX-3K-120GB/Rating/1894
SSD,SSDSC2CT240A3,Intel,330 Series 240GB,530,74.1,1058,https://ssd.userbenchmark.com/SpeedTest/3643/INTEL-SSDSC2CT240A3
SSD,PPSE240GS25SSDR,Patriot,Pyro SE 240GB,531,74,36,https://ssd.userbenchmark.com/SpeedTest/15337/Patriot-Pyro-SE
SSD,SSDSC2BB240G4,Intel,S3500 Series 240GB,532,73.8,321,https://ssd.userbenchmark.com/SpeedTest/14275/INTEL-SSDSC2BB240G4
SSD,SVP200S37A120G,Kingston,SSDNow V+200 Series 120GB,533,73.8,467,https://ssd.userbenchmark.com/SpeedTest/1218/KINGSTON-SVP200S3120G
SSD,PX-128M6V,Plextor,M6V 128GB,534,73.8,267,https://ssd.userbenchmark.com/SpeedTest/31385/PLEXTOR-PX-128M6V
SSD,,Samsung,SM841N mSATA 256GB,535,73.7,376,https://ssd.userbenchmark.com/SpeedTest/17959/SAMSUNG-SSD-SM841N-mSATA
SSD,VTX3MI-25SAT3-120G,OCZ,Vertex 3 MAX IOPS 120GB,536,73.6,2256,https://ssd.userbenchmark.com/SpeedTest/1201/OCZ-VERTEX3-MI
SSD,SD6SB1M-128G-1022I,SanDisk,X110 128GB,537,73.6,6034,https://ssd.userbenchmark.com/SpeedTest/8226/SanDisk-SD6SB1M128G1022I
SSD,,Samsung,MZ7TE512HMHP-000 512GB,538,73.6,1976,https://ssd.userbenchmark.com/SpeedTest/10608/SAMSUNG-MZ7TE512HMHP-000
SSD,GP-GSTFS31240GNTD,Gigabyte,SSD 240GB,539,73.6,5704,https://ssd.userbenchmark.com/SpeedTest/554572/GIGABYTE-GP-GSTFS31240GNTD
SSD,SSDSC2CW120A3,Intel,520 Series 120GB,540,73.6,11897,https://ssd.userbenchmark.com/Intel-520-Series-120GB/Rating/1935
SSD,,,INTENSO 256GB,541,73.5,1578,https://ssd.userbenchmark.com/SpeedTest/6851/INTENSO
SSD,PX-128M5M,Plextor,M5M mSATA 128GB,542,73.5,450,https://ssd.userbenchmark.com/SpeedTest/5214/PLEXTOR-PX-128M5M
SSD,,Toshiba,THNSNS120GBSP 120GB,543,73.4,65,https://ssd.userbenchmark.com/SpeedTest/7190/TOSHIBA-THNSNS120GBSP
SSD,,Adata,SP600 128GB,544,73.3,4742,https://ssd.userbenchmark.com/SpeedTest/7306/ADATA-SP600
SSD,THNSNH128GMCT,Toshiba,HG5d Q Series mSATA 128GB,545,73.3,776,https://ssd.userbenchmark.com/SpeedTest/3134/TOSHIBA-THNSNH128GMCT
SSD,SUV400S37/480G,Kingston,SSDNow UV400 480GB,546,73.2,14786,https://ssd.userbenchmark.com/SpeedTest/138433/KINGSTON-SUV400S37480G
SSD,TS256GSSD720,Transcend,SD720 256GB,547,73.2,217,https://ssd.userbenchmark.com/SpeedTest/11778/TS256GSS-TS256GSSD720
SSD,SD7SN3Q-256G-1002,SanDisk,X300s SATA M.2 256GB,549,72.9,531,https://ssd.userbenchmark.com/SpeedTest/25276/SanDisk-SD7SN3Q256G1002
SSD,R3SL120G,AMD,Radeon R3 120GB,550,72.8,2306,https://ssd.userbenchmark.com/SpeedTest/124132/R3SL120G
SSD,GP-GSTFS31120GNTD,Gigabyte,SSD 120GB,551,72.6,2000,https://ssd.userbenchmark.com/SpeedTest/547719/GIGABYTE-GP-GSTFS31120GNTD
SSD,PX-128M5S,Plextor,M5S 128GB,552,72.6,3850,https://ssd.userbenchmark.com/Plextor-M5S-128GB/Rating/2261
SSD,SKC300S37A/120G,Kingston,SSDNow KC300 120GB,553,72.6,1463,https://ssd.userbenchmark.com/Kingston-SSDNow-KC300-120GB/Rating/2264
SSD,,Liteonit,LMT-256M6M mSATA 256GB,554,72.6,2333,https://ssd.userbenchmark.com/SpeedTest/2486/LITEONIT-LMT-256M6M-mSATA-256GB
SSD,SVP200S3/240G,Kingston,SSDNow V+200 240GB,555,72.6,457,https://ssd.userbenchmark.com/Kingston-SSDNow-V-200-240GB/Rating/1445
SSD,SD7UB3Q-128G-1122,SanDisk,X300s SATA 128GB,556,72.5,112,https://ssd.userbenchmark.com/SpeedTest/17035/SanDisk-SD7UB3Q128G1122
SSD,SD6SF1M-256G-1022,SanDisk,X110 mSATA 256GB,557,72.5,209,https://ssd.userbenchmark.com/SpeedTest/10872/SanDisk-SD6SF1M256G1022
SSD,ST120HM000,Seagate,600 120GB,558,72.5,431,https://ssd.userbenchmark.com/Seagate-600-120GB/Rating/1891
SSD,SD5SB2-128G-1006E,SanDisk,X100 128GB,559,72.5,947,https://ssd.userbenchmark.com/SpeedTest/3767/SanDisk-SD5SB2-128G-1006E
SSD,TS240GSSD220S,Transcend,SSD220 240GB,560,72.5,5032,https://ssd.userbenchmark.com/SpeedTest/129705/TS240GSSD220S
SSD,,Plextor,PX-128M2P 128GB,561,72.4,47,https://ssd.userbenchmark.com/SpeedTest/6634/PLEXTOR--PX-128M2P
SSD,,Liteonit,LCT-256M3S-41 7mm 256GB FDE,562,72.3,181,https://ssd.userbenchmark.com/SpeedTest/5825/LITEONIT-LCT-256M3S-41-7mm-256GB-FDE
SSD,MZ-7PC512B/WW,Samsung,830 512GB,563,72.3,992,https://ssd.userbenchmark.com/SpeedTest/1612/SAMSUNG-SSD-830-Series
SSD,SSDSC2BW120H601,Intel,535 Series 120GB,564,72.3,3634,https://ssd.userbenchmark.com/SpeedTest/28259/INTEL-SSDSC2BW120H6
SSD,THNSNH256GMCT,Toshiba,HG5d Q Series mSATA 256GB,565,72.3,792,https://ssd.userbenchmark.com/SpeedTest/5507/TOSHIBA-THNSNH256GMCT
SSD,,Samsung,SM841N mSATA 128GB,566,72.1,68,https://ssd.userbenchmark.com/SpeedTest/13601/SAMSUNG-SSD-SM841N-mSATA
SSD,MKNSSDTR240GB,Mushkin,Triactor 240GB,567,72,305,https://ssd.userbenchmark.com/SpeedTest/76610/MKNSSDTR240GB
SSD,SSDSC2BF240A401,Intel,SSD Pro 1500 Series 240GB,568,72,2612,https://ssd.userbenchmark.com/SpeedTest/6255/INTEL-SS-DSC2BF240A4L
SSD,SSDSC2CT180A4K5,Intel,335 Series 180GB,569,71.9,1631,https://ssd.userbenchmark.com/SpeedTest/1641/INTEL-SSDSC2CT180A4
SSD,CSSD-F180GBGS-BK,Corsair,Force GS 180GB,570,71.9,366,https://ssd.userbenchmark.com/SpeedTest/1010/Corsair-Force-GS
SSD,TS128GMTS800,Transcend,MTS800 M.2 128GB,571,71.8,3408,https://ssd.userbenchmark.com/SpeedTest/22385/TS128GMTS800
SSD,,Liteonit,L8T-128L6G-HP 128GB,572,71.8,232,https://ssd.userbenchmark.com/SpeedTest/4986/LITEONIT-L8T-128L6G-HP
SSD,AS511S3-240GM-C,Adata,S511 240GB,573,71.7,42,https://ssd.userbenchmark.com/SpeedTest/2462/ADATA-SS-D-S511-240GB
SSD,,Samsung,SM841N mSATA 512GB,574,71.7,265,https://ssd.userbenchmark.com/SpeedTest/11367/SAMSUNG-SSD-SM841N-mSATA
SSD,SD8SBAT-256G-1122,SanDisk,Z400s 256GB,575,71.7,6143,https://ssd.userbenchmark.com/SpeedTest/34116/SanDisk-SD8SBAT256G1122
SSD,CSSD-F128GBLX,Corsair,Force LX 128GB,576,71.7,1222,https://ssd.userbenchmark.com/SpeedTest/12531/CORSAIR-FORCE-LX-SSD
SSD,,Toshiba,THNSNH256G8NT 256GB,577,71.6,221,https://ssd.userbenchmark.com/SpeedTest/12184/TOSHIBA-THNSNH256G8NT
SSD,,Liteonit,LMT-19nmBGA-256G-DS 256GB,578,71.6,51,https://ssd.userbenchmark.com/SpeedTest/4373/LITEONIT-LMT-19nmBGA-256G-DS
SSD,,Geil,Zenith S3 240GB,579,71.6,58,https://ssd.userbenchmark.com/SpeedTest/15208/GeIL-ZENITH-S3-240GB
SSD,,Liteonit,LMT-128M6M mSATA 128GB,580,71.5,930,https://ssd.userbenchmark.com/SpeedTest/5385/LITEONIT-LMT-128M6M-mSATA-128GB
SSD,SSD2SC240GE2DA16B-T,PNY,XLR8 Pro 240GB,581,71.3,47,https://ssd.userbenchmark.com/SpeedTest/19864/SSD2SC240GE2DA16B-T
SSD,SSDSC2CW180A3,Intel,520 Series 180GB,582,71.2,8072,https://ssd.userbenchmark.com/SpeedTest/4086/INTEL-SSDSC2CW180A3
SSD,SHFS37A/240G,HyperX,Fury 240GB,583,71.1,18321,https://ssd.userbenchmark.com/SpeedTest/13145/KINGSTON-SHFS37A240G
SSD,AGT4-25SAT3-256G,OCZ,Agility 4 256GB,584,70.9,709,https://ssd.userbenchmark.com/OCZ-Agility-4-256GB/Rating/1606
SSD,,Samsung,SM841 mSATA 512GB,585,70.9,407,https://ssd.userbenchmark.com/SpeedTest/4000/SAMSUNG-SSD-SM841-mSATA-512GB
SSD,TRN100-25SAT3-960G,OCZ,Trion 100 960GB,586,70.9,649,https://ssd.userbenchmark.com/SpeedTest/34219/OCZ-TRION100
SSD,SUV400S37/240G,Kingston,SSDNow UV400 240GB,587,70.9,62912,https://ssd.userbenchmark.com/SpeedTest/137815/KINGSTON-SUV400S37240G
SSD,PX-128M3,Plextor,M3 128GB,588,70.8,566,https://ssd.userbenchmark.com/SpeedTest/1301/PLEXTOR-PX-128M3
SSD,SSDMCEAC240B301,Intel,525 Series mSATA 240GB,589,70.6,85,https://ssd.userbenchmark.com/Intel-525-Series-mSATA-240GB/Rating/1509
SSD,HDTS712EZSTA,Toshiba,Q300 120GB,590,70.5,1316,https://ssd.userbenchmark.com/SpeedTest/35283/TOSHIBA-Q300
SSD,,Samsung,MZMTE512HMHP-00000 512GB,591,70.4,239,https://ssd.userbenchmark.com/SpeedTest/5246/SAMSUNG-MZMTE512HMHP-00000
SSD,,OCZ,AGILITY4 128GB,592,70.3,709,https://ssd.userbenchmark.com/SpeedTest/557/OCZ-AGILITY4
SSD,,Samsung,PM810 2.5 7mm 256GB,593,70.3,3,https://ssd.userbenchmark.com/SpeedTest/1708/SAMSUNG-SSD-PM810-25--7mm-256GB
SSD,,Team,XS3 SSD 240GB,594,70.3,18,https://ssd.userbenchmark.com/SpeedTest/8108/TEAM-XS3-SSD
SSD,MZ-7PC256B/WW,Samsung,830 256GB,595,70.3,17047,https://ssd.userbenchmark.com/Samsung-830-256GB/Rating/1387
SSD,,Liteonit,LMT-256M6M-HP 256GB,596,70.2,221,https://ssd.userbenchmark.com/SpeedTest/7110/LITEONIT-LMT-256M6M-HP
SSD,TS128GSSD370,Transcend,SSD370 128GB,597,70.2,2879,https://ssd.userbenchmark.com/Transcend-SSD370-128GB/Rating/2699
SSD,SSDSC2BW180A4,Intel,530 Series 180GB,598,70.2,2469,https://ssd.userbenchmark.com/SpeedTest/4282/INTEL-SSDSC2BW180A4
SSD,ASP610SS3-128GM-C,Adata,Premier SP610 128GB,599,70.2,529,https://ssd.userbenchmark.com/SpeedTest/13709/ADATA-SP610
SSD,,Liteonit,LCT-512M3S 512GB,600,70.2,102,https://ssd.userbenchmark.com/SpeedTest/5388/LITEONIT-LCT-512M3S
SSD,CSSD-F180GBGT-BK,Corsair,Force GT 180GB,601,70.1,520,https://ssd.userbenchmark.com/SpeedTest/1126/Corsair-Force-GT
SSD,MZ-7TD250BW,Samsung,840 250GB,602,70,24601,https://ssd.userbenchmark.com/Samsung-840-250GB/Rating/1510
SSD,R3SL480G,AMD,Radeon R3 480GB,603,70,348,https://ssd.userbenchmark.com/SpeedTest/134345/R3SL480G
SSD,SVP200S37A60G,Kingston,SSDNow V+200 Series 60GB,604,69.8,65,https://ssd.userbenchmark.com/SpeedTest/10560/KINGSTON-SVP200S37A60G
SSD,ASU650SS-480GT-C,Adata,SU650 480GB,605,69.8,5524,https://ssd.userbenchmark.com/SpeedTest/434166/ADATA-SU650
SSD,MKNSSDCR240GB,Mushkin,Chronos 240GB,606,69.6,371,https://ssd.userbenchmark.com/Mushkin-Chronos-240GB/Rating/1622
SSD,,Liteonit,LMT-128M6M 128GB,607,69.5,520,https://ssd.userbenchmark.com/SpeedTest/4933/LITEONIT-LMT-128M6M
SSD,TRN100-25SAT3-480G,OCZ,Trion 100 480GB,608,69.5,1127,https://ssd.userbenchmark.com/SpeedTest/32318/OCZ-TRION100
SSD,MKNSSDEC240GB,Mushkin,ECO2 240GB,609,69.5,212,https://ssd.userbenchmark.com/SpeedTest/24676/MKNSSDEC240GB
SSD,SSD2SC120G1SA754D117,PNY,Optima 120GB,610,69.4,124,https://ssd.userbenchmark.com/SpeedTest/15456/SSD2SC120G1SA754D117-443
SSD,SDSSDHP-064-G25,SanDisk,Ultra Plus 64GB,611,69.3,709,https://ssd.userbenchmark.com/SpeedTest/6401/SanDisk-SDSSDHP064G
SSD,CSSD-F120GBGT-BK,Corsair,Force GT 120GB,612,69.2,8598,https://ssd.userbenchmark.com/SpeedTest/1263/Corsair-Force-GT
SSD,SD6SP1M-256G-1012,SanDisk,X110 SATA M.2 256GB,613,69,251,https://ssd.userbenchmark.com/SpeedTest/8660/SanDisk-SD6SP1M256G1012
SSD,SSDSC2KW120H6,Intel,540s Series 120GB,614,69,2601,https://ssd.userbenchmark.com/SpeedTest/127931/INTEL-SSDSC2KW120H6
SSD,SH100S3/120G,Kingston,HyperX 120GB,615,69,1850,https://ssd.userbenchmark.com/SpeedTest/1716/KINGSTON-SH100S3120G
SSD,SSDSC2CT180A3,Intel,330 Series 180GB,616,68.9,3242,https://ssd.userbenchmark.com/SpeedTest/261/INTEL-SSDSC2CT180A3
SSD,CT240M500SSD3,Crucial,M500 mSATA 240GB,617,68.9,995,https://ssd.userbenchmark.com/SpeedTest/4823/Crucial--CT240M500SSD3
SSD,,Samsung,MZFLV128 NVMe PCIe M.2 128GB,618,68.8,1646,https://ssd.userbenchmark.com/SpeedTest/36806/NVMe-SAMSUNG-MZFLV128
SSD,SSDSC2BW180H601,Intel,535 Series 180GB,619,68.8,347,https://ssd.userbenchmark.com/SpeedTest/27834/INTEL-SSDSC2BW180H6
SSD,,SK,hynix SH920 2.5 128GB,620,68.8,392,https://ssd.userbenchmark.com/SpeedTest/12032/SK--hynix-SH920-25
SSD,ASX900S3-128GM-C,Adata,XPG SX900 128GB,621,68.7,4149,https://ssd.userbenchmark.com/Adata-XPG-SX900-128GB/Rating/3491
SSD,CSSD-N128GB3-BK,Corsair,Neutron 128GB,622,68.6,496,https://ssd.userbenchmark.com/SpeedTest/5914/Corsair-Neutron-SSD
SSD,CT480BX500SSD1,Crucial,BX500 480GB,623,68.6,12378,https://ssd.userbenchmark.com/SpeedTest/579817/CT480BX500SSD1
SSD,SMS200S3/120G,Kingston,SSDNow mS200 mSATA 120GB,624,68.6,518,https://ssd.userbenchmark.com/SpeedTest/536/KINGSTON-SMS200S3120G
SSD,,PNY,SSD2SC240G3LC726B104-327 240GB,625,68.6,83,https://ssd.userbenchmark.com/SpeedTest/5640/SSD2SC240G3LC726B104-327
SSD,,Team,L3 SSD 240GB,626,68.4,330,https://ssd.userbenchmark.com/SpeedTest/6481/TEAM-L3-SSD-240GB
SSD,,SK,hynix SH920 mSATA 256GB,627,68.4,541,https://ssd.userbenchmark.com/SpeedTest/5328/SK-hynix-SH920-mSATA-256GB
SSD,SD6SF1M-128G-1022,SanDisk,X110 mSATA 128GB,628,68.3,829,https://ssd.userbenchmark.com/SanDisk-X110-mSATA-128GB/Rating/2213
SSD,THNSNH128G8NT,Toshiba,HG5d SATA M.2 128GB,629,68.2,259,https://ssd.userbenchmark.com/SpeedTest/6450/TOSHIBA-THNSNH128G8NT
SSD,ASU650SS-240GT-C,Adata,SU650 240GB,630,68.1,14931,https://ssd.userbenchmark.com/SpeedTest/351933/ADATA-SU650
SSD,VTX3-25SAT3-120G,OCZ,Vertex 3 120GB,631,68,15459,https://ssd.userbenchmark.com/OCZ-Vertex-3-120GB/Rating/1927
SSD,,SanDisk,mSATA SD5SE2256G1002E 256GB,632,68,600,https://ssd.userbenchmark.com/SpeedTest/3945/SanDisk-SD5SE2256G1002E
SSD,,,HFS128G3AMNB-2200A 128GB,633,68,1050,https://ssd.userbenchmark.com/SpeedTest/5987/HFS128G3AMNB-2200A
SSD,SSDSC2CT120A3,Intel,330 Series 120GB,634,68,7365,https://ssd.userbenchmark.com/Intel-330-Series-120GB/Rating/1933
SSD,SSD7CS900-120-RB,PNY,CS900 120GB,635,68,14281,https://ssd.userbenchmark.com/SpeedTest/175702/PNY-CS900-120GB-SSD
SSD,,Toshiba,THNSNF128GCSS 128GB,636,67.9,911,https://ssd.userbenchmark.com/SpeedTest/5540/TOSHIBA-THNSNF128GCSS
SSD,,Geil,Zenith A3 120GB,637,67.9,60,https://ssd.userbenchmark.com/SpeedTest/16792/GeIL-ZENITH-A3-120GB
SSD,ASP900S3-128GM-C,Adata,Premier Pro SP900 128GB,638,67.8,1924,https://ssd.userbenchmark.com/Adata-Premier-Pro-SP900-128GB/Rating/1930
SSD,ASP920SS3-128GM-C,Adata,Premier Pro SP920 128GB,639,67.6,1946,https://ssd.userbenchmark.com/SpeedTest/10618/ADATA-SP920SS
SSD,SDSSDX-120G-G25,SanDisk,Extreme 120GB,640,67.6,7219,https://ssd.userbenchmark.com/SpeedTest/1102/SanDisk-SDSSDX120GG25
SSD,SD7SN3Q-128G-1002,SanDisk,X300s SATA M.2 128GB,641,67.5,456,https://ssd.userbenchmark.com/SpeedTest/25335/SanDisk-SD7SN3Q-128G-1006
SSD,,Liteonit,LMT-19nmBGA-128G 128GB,642,67.4,255,https://ssd.userbenchmark.com/SpeedTest/4185/LITEONIT-LMT-19nmBGA-128G
SSD,SD8SB8U-128G-1122,SanDisk,X400 128GB,643,67.4,552,https://ssd.userbenchmark.com/SpeedTest/68942/SanDisk-SD8SB8U128G1122
SSD,CSSD-F240GBLS,Corsair,Force LS 240GB,644,67.4,2678,https://ssd.userbenchmark.com/Corsair-Force-LS-240GB/Rating/3340
SSD,,Samsung,PM830 512GB,646,67.3,372,https://ssd.userbenchmark.com/SpeedTest/2045/SAMSUNG-SSD-PM830-25--7
SSD,TRN100-25SAT3-240G,OCZ,Trion 100 240GB,647,67.2,6519,https://ssd.userbenchmark.com/OCZ-Trion-100-240GB/Rating/3501
SSD,TS128GSSD340,Transcend,SSD340 128GB,648,67.1,1412,https://ssd.userbenchmark.com/SpeedTest/5472/TS128GSSD340
SSD,SKC300S37A/180G,Kingston,SSDNow KC300 180GB,649,67,329,https://ssd.userbenchmark.com/SpeedTest/5528/KINGSTON-SKC300S37A180G
SSD,,Samsung,PM851 mSATA 256GB,650,67,3573,https://ssd.userbenchmark.com/SpeedTest/8695/SAMSUNG-SSD-PM851-mSATA-256GB
SSD,SSDSC2BF240H501,Intel,SSD Pro 2500 Series 240GB,651,66.9,1082,https://ssd.userbenchmark.com/SpeedTest/21454/INTEL-SSDSC2BF240A5L
SSD,,Liteonit,LCT-128M3S 128GB,652,66.8,1252,https://ssd.userbenchmark.com/SpeedTest/4678/LITEONIT-LCT-128M3S
SSD,CT512M4SSD2,Crucial,M4 512GB,653,66.8,2492,https://ssd.userbenchmark.com/SpeedTest/144/M4-CT512M4SSD2
SSD,VTX4-25SAT3-64G,OCZ,Vertex 4 64GB,654,66.7,397,https://ssd.userbenchmark.com/SpeedTest/1650/OCZ-VERT-OCZ-VERTEX4
SSD,,Toshiba,THNSNF128GMCS 128GB,655,66.6,788,https://ssd.userbenchmark.com/SpeedTest/1596/TOSHIBA-THNSNF128GMCS
SSD,,Adata,S510 120GB,656,66.6,598,https://ssd.userbenchmark.com/SpeedTest/1908/ADATA-SSD-S510-120GB
SSD,SM2280S3/120G,Kingston,SM2280S3 SATA M.2 120GB,657,66.6,1207,https://ssd.userbenchmark.com/SpeedTest/14411/KINGSTON-SM2280S3120G
SSD,SSDSC2BW120A401,Intel,530 Series 120GB,658,66.6,4478,https://ssd.userbenchmark.com/Intel-530-Series-120GB/Rating/1934
SSD,MZ7PC256HAFU,Samsung,PM830 256GB,659,66.5,1102,https://ssd.userbenchmark.com/SpeedTest/5924/SAMSUNG-MZ7PC256HAFU-000H1
SSD,SD6SN1M-128G,SanDisk,X110 SATA M.2 128GB,660,66.5,380,https://ssd.userbenchmark.com/SpeedTest/9934/SanDisk-SD6SN1M128G1002
SSD,,PNY,SSD2SC240G5LC726B104-298 240GB,661,66.4,115,https://ssd.userbenchmark.com/SpeedTest/10419/SSD2SC240G5LC726B104-298
SSD,TS256GSSD320,Transcend,SSD320 256GB,662,66.3,73,https://ssd.userbenchmark.com/SpeedTest/3357/TS256GSSD320
SSD,SUV400S37/120G,Kingston,SSDNow UV400 120GB,663,66.1,48207,https://ssd.userbenchmark.com/SpeedTest/137022/KINGSTON-SUV400S37120G
SSD,,Samsung,PM851 mSATA 512GB,664,66.1,661,https://ssd.userbenchmark.com/SpeedTest/8717/SAMSUNG-SSD-PM851-mSATA-512GB
SSD,MKNSSDCR120GB,Mushkin,Chronos 120GB,665,65.9,558,https://ssd.userbenchmark.com/SpeedTest/3690/MKNSSDCR120GB
SSD,SSDMCEAC180B301,Intel,525 Series mSATA 180GB,666,65.6,35,https://ssd.userbenchmark.com/SpeedTest/14110/INTEL-SSDMCEAC180B3
SSD,RVD3-FHPX4-120G,OCZ,RevoDrive 3 PCIe 120GB,667,65.6,414,https://ssd.userbenchmark.com/SpeedTest/3116/OCZ-REVODRIVE3
SSD,MKNSSDCR120GB-DX,Mushkin,Chronos Deluxe 120GB,668,65.5,269,https://ssd.userbenchmark.com/SpeedTest/4583/MKNSSDCR120GB-DX
SSD,,Toshiba,THNSNF256GMCS 256GB,669,65.4,560,https://ssd.userbenchmark.com/SpeedTest/5493/TOSHIBA-THNSNF256GMCS
SSD,PW120GS25SSDR,Patriot,Wildfire 120GB,670,65.4,205,https://ssd.userbenchmark.com/Patriot-Wildfire-120GB/Rating/2235
SSD,TS128GMTS400,Transcend,MTS400 M.2 128GB,671,65.3,509,https://ssd.userbenchmark.com/SpeedTest/12551/TS128GMTS400
SSD,OCZSSDPX-1RVD0240,OCZ,RevoDrive PCIe 240GB,672,65.3,92,https://ssd.userbenchmark.com/SpeedTest/3328/OCZ-REVODRIV
SSD,CT120M500SSD1,Crucial,M500 120GB,673,65.3,8567,https://ssd.userbenchmark.com/Crucial-M500-120GB/Rating/1888
SSD,ASU650SS-120GT-C,Adata,SU650 120GB,674,65.2,15008,https://ssd.userbenchmark.com/SpeedTest/359434/ADATA-SU650
SSD,,OCZ,AGILITY4 512GB,675,65.1,107,https://ssd.userbenchmark.com/SpeedTest/11959/OCZ-AGILITY4
SSD,,Goodram,C50 240GB,676,65,23,https://ssd.userbenchmark.com/SpeedTest/7031/GOODRAM-C50
SSD,,Geil,Zenith S3 120GB,677,64.7,163,https://ssd.userbenchmark.com/SpeedTest/18730/GeIL-ZENITH-S3-120GB
SSD,MZ-7PC128B/WW,Samsung,830 128GB,678,64.4,21446,https://ssd.userbenchmark.com/Samsung-830-128GB/Rating/1926
SSD,,Liteonit,LMT-128M3M 128GB,679,64.4,395,https://ssd.userbenchmark.com/SpeedTest/3187/LITEONIT-LMT-128M3M
SSD,,Samsung,PM830 mSATA 256GB,680,64.4,4610,https://ssd.userbenchmark.com/SpeedTest/3903/SAMSUNG-SSD-PM830-mSATA-256GB
SSD,SD5SF2-128G,SanDisk,X100 mSATA 128GB,681,64.3,133,https://ssd.userbenchmark.com/SpeedTest/7539/SanDisk-SD5SF2128G
SSD,,Apple,SM512E 500GB,682,64.3,321,https://ssd.userbenchmark.com/SpeedTest/2941/APPLE-SSD-SM512E
SSD,,,MXSSD3MDSF-120G 120GB,683,64.2,5,https://ssd.userbenchmark.com/SpeedTest/10325/MXSSD3MDSF-120G
SSD,PX-64M5M,Plextor,M5M mSATA 64GB,684,64.2,68,https://ssd.userbenchmark.com/SpeedTest/1638/PLEXTOR-PX-64M5M
SSD,AS511S3-120GM-C,Adata,S511 120GB,685,63.9,482,https://ssd.userbenchmark.com/SpeedTest/4509/ADATA-SSD-S511-120GB
SSD,,Apple,SM256E 251GB,686,63.8,511,https://ssd.userbenchmark.com/SpeedTest/1438/APPLE-SSD-SM256E
SSD,SHFS37A/120G,HyperX,Fury 120GB,687,63.6,4370,https://ssd.userbenchmark.com/HyperX-Fury-120GB/Rating/2586
SSD,,PNY,SSD2SC120GE2DA08B-T 120GB,688,63.6,66,https://ssd.userbenchmark.com/SpeedTest/6740/SSD2SC120GE2DA08B-T
SSD,,,HFS256G3AMNB-2200A 256GB,689,63.5,969,https://ssd.userbenchmark.com/SpeedTest/4739/HFS256G3AMNB-2200A
SSD,PP240GS25SSDR,Patriot,Pyro 240GB,690,63.4,332,https://ssd.userbenchmark.com/SpeedTest/9501/Patriot-Pyro-SSD
SSD,,Samsung,MZ7TD256HAFV-000L7 256GB,691,63.3,3217,https://ssd.userbenchmark.com/SpeedTest/2342/SAMSUNG-MZ7TD256HAFV-000L7
SSD,,Goodram,C100 120GB,692,63.3,247,https://ssd.userbenchmark.com/SpeedTest/5675/GOODRAM-C100
SSD,,Samsung,MZ7TE128HMGR-000L1 128GB,693,63.1,2740,https://ssd.userbenchmark.com/SpeedTest/9061/SAMSUNG-MZ7TE128HMGR-000L1
SSD,SSDSC2BB120G4,Intel,S3500 Series 120GB,694,63,279,https://ssd.userbenchmark.com/SpeedTest/10755/INTEL-SSDSC2BB120G4
SSD,THNSNS128GMCP,Toshiba,THNSNS Series mSATA PCI-E 128GB ,695,62.9,496,https://ssd.userbenchmark.com/SpeedTest/3823/TOSHIBA-THNSNS128GMCP
SSD,,Adata,SX910 128GB,696,62.9,250,https://ssd.userbenchmark.com/SpeedTest/444/ADATA-SX910
